Fri Sep 24 2021 05:47:51 GMT-0400 (Eastern Daylight Time) - Run Time: 3507ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: 2006 GTA zone of origin - gta06_orig
Column: 2006 GTA zone of destination - gta06_dest
Table: Trip purpose of destination - purp_dest


Filters:
Trip purpose of destination - purp_dest In W, 
and
Regional municipality of household - region_hhld In 5, 6, 11, 

Trip 2016
ROW : gta06_orig
COLUMN : gta06_dest

TABLE    : purp_dest (Work)

  gta06_orig  gta06_dest      total
        6182        6052         21
        6182        6111         24
        6182        6149         10
        6182        6163         19
        6182        6174         18
        6182        6182          4
        6182        6198         24
        6182        6199         16
        6182        6203         20
        6182        6208         58
        6182        6210          4
        6182        6212         24
        6182        6268         11
        6182        6277         25
        6182        6321         20
        6182        6342         16
        6182        6344         15
        6182        6346          4
        6183        6003         28
        6183        6027         17
        6183        6069         36
        6183        6092         36
        6183        6149         28
        6183        6157         28
        6183        6174         25
        6183        6182         28
        6183        6209         82
        6184        6050         10
        6184        6073         10
        6185        6185         11
        6185        6263         10
        6186        5198         22
        6186        6029         54
        6186        6147         22
        6186        6163         21
        6186        6188         17
        6186        6210         10
        6186        6345         14
        6186        6360          4
        6187        6045         25
        6187        6086         25
        6187        6117         25
        6187        6136         25
        6187        6199         23
        6187        6208         70
        6187        6245         24
        6188        5197         10
        6188        5210         28
        6188        6027         28
        6188        6038         10
        6188        6078        102
        6188        6101         36
        6188        6149         22
        6188        6153        102
        6188        6163         25
        6188        6212         13
        6188        6257          4
        6188        6258         10
        6188        6304          4
        6188        6325        102
        6189        3635          8
        6189        5197         28
        6189        6163          8
        6189        6178          9
        6189        6211          8
        6189        8079         28
        6192        6199         11
        6192        6346         10
        6193        3843         15
        6193        5088         17
        6193        5112         13
        6193        5136         18
        6193        6027          9
        6193        6039         54
        6193        6044        101
        6193        6047         56
        6193        6048         18
        6193        6049         10
        6193        6052         30
        6193        6078         40
        6193        6087         30
        6193        6092         12
        6193        6115         41
        6193        6122         15
        6193        6165         18
        6193        6185         18
        6193        6191         78
        6193        6199         72
        6193        6202         23
        6193        6210         78
        6193        6212         89
        6193        6214         40
        6193        6218         15
        6193        6219         54
        6193        6220         15
        6193        6228         63
        6193        6236         10
        6193        6239         15
        6193        6240         18
        6193        6241         10
        6193        6258         17
        6193        6259         78
        6193        6288         18
        6193        6337         23
        6194          38          8
        6194        2003         16
        6194        5197         30
        6194        6047         18
        6194        6051         30
        6194        6052        105
        6194        6059         17
        6194        6069         16
        6194        6131         32
        6194        6144         27
        6194        6169         93
        6194        6174         27
        6194        6175         17
        6194        6190         32
        6194        6196         18
        6194        6198         39
        6194        6199         77
        6194        6209         95
        6194        6210         16
        6194        6212         45
        6194        6213         35
        6194        6217         16
        6194        6220         19
        6194        6221         16
        6194        6225         27
        6194        6240         17
        6194        6276         18
        6195         358         10
        6195        2251          4
        6195        6110         10
        6195        6146         30
        6195        6199         20
        6195        6219          4
        6196        4059         25
        6196        4069         18
        6196        6050         49
        6196        6052         67
        6196        6073         27
        6196        6094         22
        6196        6109         24
        6196        6169         29
        6196        6173         38
        6196        6191         39
        6196        6198        121
        6196        6201         24
        6196        6203         19
        6196        6209         14
        6196        6212         34
        6196        6219         39
        6196        6238         35
        6196        6240         18
        6196        6243         39
        6196        6244         29
        6196        6257         38
        6196        6321         22
        6196        6339         22
        6196        6345        111
        6196        9998         83
        6197        6086          7
        6197        6199         11
        6197        6210          4
        6198        2085         18
        6198        3612         69
        6198        3824         28
        6198        4011         29
        6198        4022         20
        6198        4027          3
        6198        6023         23
        6198        6039         41
        6198        6044         31
        6198        6047         11
        6198        6052         11
        6198        6059         14
        6198        6071          4
        6198        6082         60
        6198        6084          7
        6198        6094         37
        6198        6095         20
        6198        6110         23
        6198        6114         11
        6198        6124         22
        6198        6126         12
        6198        6130         18
        6198        6136         25
        6198        6149         28
        6198        6169          8
        6198        6172         44
        6198        6177         45
        6198        6178         11
        6198        6198         68
        6198        6199        121
        6198        6202         60
        6198        6203         24
        6198        6204          6
        6198        6209         15
        6198        6210         11
        6198        6212         36
        6198        6219         14
        6198        6220         16
        6198        6221         22
        6198        6225         11
        6198        6231         14
        6198        6232         23
        6198        6235         22
        6198        6241         90
        6198        6249         20
        6198        6261          7
        6198        6322         10
        6198        6336         16
        6198        6343          7
        6198        6344         50
        6198        6360         16
        6198        9998        137
        6199          35         15
        6199         231         33
        6199        5195         42
        6199        6024         27
        6199        6033         53
        6199        6044         48
        6199        6047          9
        6199        6050         18
        6199        6052         13
        6199        6092         21
        6199        6094         27
        6199        6096         18
        6199        6098         16
        6199        6101         18
        6199        6109          5
        6199        6110         38
        6199        6114         24
        6199        6126         66
        6199        6132         15
        6199        6148         15
        6199        6149         10
        6199        6161          5
        6199        6163         68
        6199        6169         23
        6199        6173         26
        6199        6174         26
        6199        6182         18
        6199        6191         37
        6199        6199        198
        6199        6202         33
        6199        6206         18
        6199        6207         87
        6199        6208         46
        6199        6210         60
        6199        6212        111
        6199        6213         52
        6199        6214         30
        6199        6217         84
        6199        6218         24
        6199        6219         19
        6199        6220         24
        6199        6221          6
        6199        6225         23
        6199        6228         16
        6199        6231         10
        6199        6235          4
        6199        6239        106
        6199        6240         12
        6199        6241         59
        6199        6243         59
        6199        6246          4
        6199        6258        116
        6199        6261          8
        6199        6288         18
        6199        6304         28
        6199        6345         27
        6199        6366        104
        6199        9998         29
        6200        6110         10
        6201        3654         28
        6201        4091         19
        6201        5119        101
        6201        6169          8
        6201        6203         39
        6201        6210         47
        6201        6218         11
        6201        6225         20
        6201        6234         10
        6201        6240         11
        6201        6350         46
        6203        6174         21
        6203        6212         19
        6203        6220         23
        6204        6207         11
        6204        6240          9
        6204        6293         11
        6205        4077         88
        6205        6015         34
        6205        6149         20
        6205        6210         11
        6205        6212         11
        6205        6214         30
        6206         357         20
        6206        5107        148
        6206        6084        148
        6206        6093         19
        6206        6116         19
        6206        6144          5
        6206        6198         20
        6206        6207         25
        6206        6210         19
        6206        6212         30
        6206        6217          5
        6206        6219         10
        6206        6225          5
        6206        6234         58
        6206        6236         28
        6206        6244          8
        6207        1206         45
        6207        6136         35
        6207        6212        164
        6207        6219         19
        6207        6227         35
        6207        6236         15
        6207        6303         20
        6207        6350         10
        6207        9068         69
        6208        6209         47
        6208        6234         47
        6209        2372         19
        6212        6345          8
        6213         116         16
        6213        6115         17
        6213        6126         11
        6213        6190         18
        6213        6199         12
        6213        6200         28
        6213        6212        102
        6213        6214         22
        6213        6216         26
        6213        6217         10
        6213        6218         13
        6213        6219         32
        6213        6226         16
        6213        6236         10
        6213        6242         16
        6213        6243         18
        6213        6245         20
        6213        6269         26
        6214        6199         17
        6214        6238         12
        6216        6050         28
        6216        6076         29
        6216        6199         58
        6216        6206         28
        6216        6210         82
        6216        6221         89
        6216        6232         29
        6216        6235         21
        6216        6240         31
        6216        6247          5
        6217        6035         13
        6217        6047         29
        6217        6048         14
        6217        6052         17
        6217        6071         15
        6217        6084         10
        6217        6088         17
        6217        6103         14
        6217        6109         14
        6217        6110         46
        6217        6130         16
        6217        6149         15
        6217        6178         37
        6217        6199         29
        6217        6201         29
        6217        6202         13
        6217        6206         18
        6217        6210         27
        6217        6212         48
        6217        6216        128
        6217        6217         14
        6217        6219         39
        6217        6221         46
        6217        6226         13
        6217        6231         12
        6217        6233         33
        6217        6243         45
        6217        6248         14
        6217        6337         15
        6217        6346         15
        6217        6350         93
        6217        6365         17
        6217        9998         10
        6218        5145         70
        6218        5195         70
        6218        6042         35
        6218        6044         28
        6218        6093          8
        6218        6130         70
        6218        6144          8
        6218        6190         11
        6218        6199        105
        6218        6201        116
        6218        6209         22
        6218        6210         69
        6218        6211          5
        6218        6212         65
        6218        6216          5
        6218        6217         39
        6218        6219         60
        6218        6225         11
        6218        6226         77
        6218        6241         35
        6218        6309         33
        6218        6318          5
        6219         307         28
        6219        5195        103
        6219        5198         37
        6219        6039         12
        6219        6042         30
        6219        6044         34
        6219        6047          4
        6219        6048         19
        6219        6050         12
        6219        6051         12
        6219        6052        100
        6219        6093         14
        6219        6096         22
        6219        6101          8
        6219        6114         37
        6219        6136         19
        6219        6149          9
        6219        6173         64
        6219        6184         12
        6219        6191         37
        6219        6193          7
        6219        6199         59
        6219        6200         12
        6219        6202         66
        6219        6203         10
        6219        6204         19
        6219        6210         38
        6219        6216          7
        6219        6217         90
        6219        6219         36
        6219        6220         12
        6219        6222         23
        6219        6225         43
        6219        6226         13
        6219        6227         27
        6219        6235         19
        6219        6236         41
        6219        6240         60
        6219        6243         98
        6219        6246         15
        6219        6277         37
        6219        6293          6
        6219        6324          5
        6219        6350         19
        6220        6203         29
        6221        6176         29
        6222          36         17
        6222        4008         16
        6222        4022          3
        6222        4069         41
        6222        5128         13
        6222        5148         41
        6222        5197         11
        6222        5250         23
        6222        6023         17
        6222        6030         18
        6222        6044         41
        6222        6047         40
        6222        6048         18
        6222        6050         17
        6222        6052         79
        6222        6058         22
        6222        6081         41
        6222        6084         15
        6222        6092         49
        6222        6095         11
        6222        6100         21
        6222        6110         24
        6222        6126         12
        6222        6129         41
        6222        6138         13
        6222        6149         14
        6222        6169         10
        6222        6178         68
        6222        6182         18
        6222        6199          6
        6222        6200         40
        6222        6209         31
        6222        6210         37
        6222        6212        194
        6222        6213        160
        6222        6217         79
        6222        6220         11
        6222        6221         48
        6222        6225         63
        6222        6226         62
        6222        6231         16
        6222        6234         16
        6222        6236         24
        6222        6238          6
        6222        6243         34
        6222        6257         82
        6222        6260         13
        6222        6273         11
        6222        6345         13
        6223        5111         15
        6223        6013         12
        6223        6033         38
        6223        6048         27
        6223        6052         95
        6223        6079         55
        6223        6096         36
        6223        6144         36
        6223        6149         11
        6223        6191          4
        6223        6192         10
        6223        6198         32
        6223        6199        115
        6223        6202         25
        6223        6215         17
        6223        6217         82
        6223        6219          5
        6223        6223         10
        6223        6225         15
        6223        6233         57
        6223        6236        126
        6223        6255         44
        6223        6258          4
        6223        6340         30
        6223        6344         42
        6224        6212         33
        6225        3709          7
        6225        4002         60
        6225        5052         23
        6225        5088         27
        6225        5194         17
        6225        6003         11
        6225        6004         23
        6225        6008         26
        6225        6043         13
        6225        6047         29
        6225        6062         27
        6225        6086          9
        6225        6087          4
        6225        6088         27
        6225        6093         14
        6225        6094         15
        6225        6096         27
        6225        6101         15
        6225        6111         15
        6225        6126         21
        6225        6130          4
        6225        6131         18
        6225        6140         18
        6225        6144         30
        6225        6149         24
        6225        6156         10
        6225        6163         70
        6225        6169         11
        6225        6191         22
        6225        6195         31
        6225        6196         60
        6225        6198         13
        6225        6199        104
        6225        6202         44
        6225        6203         18
        6225        6208         11
        6225        6209         12
        6225        6210        118
        6225        6212         61
        6225        6217         60
        6225        6219         14
        6225        6227         36
        6225        6228         40
        6225        6233         26
        6225        6235         13
        6225        6240         12
        6225        6244         19
        6225        6246         32
        6225        6257         11
        6225        6267          4
        6225        6269         23
        6225        6282         19
        6225        6346         30
        6225        9068         42
        6226        6002         14
        6226        6034         42
        6226        6049        130
        6226        6050         26
        6226        6051         14
        6226        6052        120
        6226        6057         11
        6226        6059         12
        6226        6069          8
        6226        6082         17
        6226        6087          5
        6226        6094         11
        6226        6132         46
        6226        6136         21
        6226        6148          6
        6226        6191         78
        6226        6198         49
        6226        6199        153
        6226        6203         11
        6226        6208         40
        6226        6210         88
        6226        6212         52
        6226        6213          5
        6226        6214          5
        6226        6222         72
        6226        6224         60
        6226        6227         45
        6226        6228         48
        6226        6233         21
        6226        6236        175
        6226        6237         15
        6226        6240         57
        6226        6242          9
        6226        6246         43
        6226        6274        202
        6226        6293          5
        6226        6365         45
        6226        7443         76
        6227        5182         57
        6227        6208         57
        6228        5231         21
        6228        6044         84
        6228        6061          6
        6228        6096         25
        6228        6126         84
        6228        6147         38
        6228        6199         46
        6228        6212         58
        6228        6216         59
        6228        6239         25
        6228        6243         38
        6228        6277         38
        6229        6269         21
        6230        6023         14
        6230        6057         63
        6230        6071         63
        6230        6092         63
        6230        6101         24
        6230        6110         15
        6230        6143         27
        6230        6150         17
        6230        6191         20
        6230        6198         41
        6230        6199         23
        6230        6210         32
        6230        6212         28
        6230        6213         18
        6230        6219         15
        6230        6228         26
        6230        6236         36
        6230        6241         47
        6230        6259         11
        6230        6346         47
        6230        9998         49
        6231        6136         23
        6231        6200         10
        6231        6221         18
        6231        6231         10
        6231        6234         23
        6231        6235         18
        6232        6219         13
        6233        3614         23
        6233        5193         22
        6233        6023         15
        6233        6044         13
        6233        6050         16
        6233        6075         11
        6233        6110         30
        6233        6111         56
        6233        6114         69
        6233        6191         34
        6233        6193         45
        6233        6198         34
        6233        6199         52
        6233        6201         26
        6233        6202         14
        6233        6203         30
        6233        6210         11
        6233        6211         23
        6233        6212         96
        6233        6215         56
        6233        6216          9
        6233        6219         83
        6233        6225         49
        6233        6232         14
        6233        6233         53
        6233        6236         42
        6233        6240         53
        6233        6243         28
        6233        6250         18
        6233        6251         12
        6233        6271         15
        6233        6345         25
        6233        6365         27
        6233        9998         11
        6235        3625         19
        6235        3642         14
        6235        4002         38
        6235        4022         57
        6235        4078        107
        6235        5197         27
        6235        6009         16
        6235        6015         57
        6235        6028         90
        6235        6044         71
        6235        6045         12
        6235        6052        194
        6235        6064         43
        6235        6077         57
        6235        6094         48
        6235        6109         35
        6235        6129         43
        6235        6136         31
        6235        6149        111
        6235        6157         57
        6235        6168         42
        6235        6169        123
        6235        6179         19
        6235        6182         19
        6235        6193         14
        6235        6198         38
        6235        6199         16
        6235        6202         89
        6235        6209         86
        6235        6210        146
        6235        6212         81
        6235        6217         14
        6235        6219         59
        6235        6221         79
        6235        6225         57
        6235        6227         42
        6235        6230         16
        6235        6232         17
        6235        6235         96
        6235        6236         25
        6235        6238         61
        6235        6240        135
        6235        6241         57
        6235        6243         19
        6235        6259         20
        6235        6334         16
        6235        6342         25
        6235        6346         16
        6235        6350         57
        6235        9068        107
        6236         455         19
        6236        5061         22
        6236        5087         17
        6236        5127         17
        6236        6043         29
        6236        6044         41
        6236        6048        109
        6236        6079         22
        6236        6094         16
        6236        6114        109
        6236        6136         57
        6236        6161         16
        6236        6169         42
        6236        6198         52
        6236        6200         24
        6236        6202         32
        6236        6209        164
        6236        6210         51
        6236        6212        122
        6236        6216         33
        6236        6220         54
        6236        6226         29
        6236        6227         33
        6236        6228         48
        6236        6231         57
        6236        6234         16
        6236        6236        156
        6236        6241         36
        6236        6244         17
        6236        6273         36
        6236        6350         17
        6241        6237         10
        6243        6202         28
        6243        6216         25
        6244        5206         19
        6244        6110         19
        6244        6212        103
        6244        6216         45
        6244        6236         57
        6244        6243         58
        6244        6244         50
        6248        6047         10
        6248        6070         16
        6248        6199         25
        6248        6200         50
        6248        6202         16
        6248        6210         24
        6248        6214         47
        6248        6219         24
        6248        6232         16
        6248        6235         16
        6248        6236          9
        6248        6246          8
        6248        6347          8
        6248        6350         24
        6249        4125         74
        6249        6047         17
        6249        6052          7
        6249        6067         17
        6249        6100         10
        6249        6158         40
        6249        6191         16
        6249        6192          8
        6249        6208         98
        6249        6210        164
        6249        6212         16
        6249        6226         21
        6249        6240         57
        6249        6241         98
        6249        6252          6
        6249        6253         71
        6249        6293         21
        6250        4069         11
        6250        6051         65
        6250        6210         65
        6250        6221         65
        6250        6344          9
        6252          57         16
        6252        5039          6
        6252        6035         27
        6252        6052         13
        6252        6076          4
        6252        6081         15
        6252        6126         33
        6252        6149         15
        6252        6169          9
        6252        6200         15
        6252        6202         23
        6252        6211          9
        6252        6212         91
        6252        6216         29
        6252        6219         13
        6252        6225          4
        6252        6227          6
        6252        6236         84
        6252        6238          4
        6252        6239         23
        6252        6240         82
        6252        6243         32
        6252        6249        121
        6252        6250         82
        6252        6252         32
        6252        6255         27
        6252        6303          8
        6253        6052         14
        6253        6087         21
        6253        6111         54
        6253        6182         14
        6253        6193         28
        6253        6212          9
        6253        6241         43
        6253        6253         40
        6254        6210          9
        6254        6212         16
        6254        6278         14
        6254        6350         14
        6255        6288        111
        6256          59         34
        6256        6052         18
        6256        6075         15
        6256        6093         22
        6256        6096         18
        6256        6112         14
        6256        6212          4
        6256        6217        112
        6256        6226        112
        6256        6235         13
        6256        6240         13
        6256        6241         10
        6256        6246         16
        6256        6269         10
        6256        6274         17
        6256        6296         25
        6256        6303         31
        6257        4091         50
        6257        5195          8
        6257        6002         43
        6257        6009         15
        6257        6023         18
        6257        6032         35
        6257        6033         15
        6257        6039         37
        6257        6044         11
        6257        6078         41
        6257        6110         18
        6257        6136         28
        6257        6148         18
        6257        6149         40
        6257        6163         10
        6257        6182         31
        6257        6208         43
        6257        6217         30
        6257        6226         25
        6257        6234         89
        6257        6257         17
        6257        6258         29
        6257        6259         37
        6257        6261         40
        6257        6267         40
        6257        6269         18
        6257        6271         92
        6257        6274         38
        6257        6275         54
        6257        6277         13
        6257        6281         10
        6257        6285         92
        6257        6289         15
        6257        6296         26
        6257        6359         14
        6257        6360         31
        6258        5198         19
        6258        6002         82
        6258        6009         25
        6258        6052         48
        6258        6121         31
        6258        6157         27
        6258        6210          8
        6258        6257         13
        6258        6258         29
        6258        6269         53
        6258        6279         31
        6258        6284         26
        6259        4002         18
        6259        5028         10
        6259        5197         28
        6259        6039         10
        6259        6069         11
        6259        6094          7
        6259        6096         18
        6259        6108         18
        6259        6126         18
        6259        6127         23
        6259        6136         10
        6259        6146         18
        6259        6169         10
        6259        6182         10
        6259        6186         10
        6259        6246         16
        6259        6257         28
        6259        6258         19
        6259        6260         18
        6259        6262         64
        6259        6268          7
        6259        6271         40
        6259        6274         28
        6259        6275         10
        6259        6278         19
        6259        6294         28
        6259        6296         58
        6259        6322         40
        6259        6331         19
        6259        7336         14
        6260        3710         43
        6260        5186         26
        6260        6017         11
        6260        6052         18
        6260        6136         89
        6260        6144         18
        6260        6212          8
        6260        6219         21
        6260        6269         21
        6260        6277         12
        6260        6282         10
        6260        6296         30
        6260        6334         12
        6260        9068         12
        6261        6212         23
        6261        6219         11
        6262          35         19
        6262        6022         19
        6262        6072          7
        6262        6169         28
        6262        6350         49
        6263        5210          4
        6263        6038         20
        6263        6136         20
        6263        6163         15
        6263        6212         21
        6263        6250         17
        6263        6256         17
        6263        6261        100
        6263        6274         10
        6263        6302         20
        6263        6311         65
        6263        6312         10
        6263        6361         65
        6264        6169         13
        6265        4022         28
        6265        6061         21
        6265        6094         22
        6265        6111         21
        6265        6220         28
        6265        6266         28
        6266        6023         64
        6266        6034         14
        6266        6038         18
        6266        6051         18
        6266        6096         10
        6266        6216         11
        6266        6261         18
        6266        6262         26
        6266        6267         10
        6266        6271         51
        6266        6274         12
        6266        6282         18
        6266        6283         14
        6266        6322         18
        6266        6360         18
        6266        9068         18
        6267        4002         20
        6267        4022         21
        6267        5128         28
        6267        5164         31
        6267        5194         42
        6267        5197          8
        6267        5199         42
        6267        6023         27
        6267        6025         40
        6267        6033         10
        6267        6038         67
        6267        6040         67
        6267        6044         33
        6267        6109         20
        6267        6110         19
        6267        6117         19
        6267        6122         25
        6267        6131         11
        6267        6136         18
        6267        6212         40
        6267        6213         20
        6267        6225         12
        6267        6228         18
        6267        6240         48
        6267        6257         40
        6267        6258         19
        6267        6260         18
        6267        6266         29
        6267        6270         11
        6267        6273         61
        6267        6276         20
        6267        6286         32
        6267        6288         48
        6267        6294         28
        6267        6300         12
        6267        6311         11
        6267        6346         25
        6267        6350         25
        6268        2378         20
        6268        5044         16
        6268        6001         52
        6268        6024         29
        6268        6025         17
        6268        6026         21
        6268        6034         35
        6268        6039         35
        6268        6040         50
        6268        6043         18
        6268        6076         16
        6268        6078         22
        6268        6086         18
        6268        6097         25
        6268        6136         31
        6268        6146         20
        6268        6163         20
        6268        6169        100
        6268        6188         17
        6268        6199         20
        6268        6200         31
        6268        6222         14
        6268        6225         18
        6268        6242         28
        6268        6246         29
        6268        6262         62
        6268        6266         74
        6268        6267         52
        6268        6271         41
        6268        6274         21
        6268        6281         25
        6268        6282         39
        6268        6289         18
        6268        6290         17
        6268        6293         53
        6268        6296         51
        6268        6343          9
        6268        6344         17
        6269        4002         23
        6269        4078         23
        6269        5197         31
        6269        5206         23
        6269        6026         24
        6269        6032         40
        6269        6033         20
        6269        6034         42
        6269        6040         21
        6269        6048         11
        6269        6076         20
        6269        6086         39
        6269        6112         20
        6269        6121         95
        6269        6130         23
        6269        6136         34
        6269        6163         32
        6269        6169         16
        6269        6212         22
        6269        6216         28
        6269        6220         57
        6269        6225         20
        6269        6238         28
        6269        6240         18
        6269        6261         46
        6269        6267         13
        6269        6268         64
        6269        6273         29
        6269        6274         18
        6269        6275         54
        6269        6281         25
        6269        6282         31
        6269        6293         11
        6269        6296         17
        6269        6304         13
        6269        6312         30
        6269        6322          4
        6269        6327         17
        6269        6340         26
        6269        6360         53
        6269        6364         39
        6270        5228         23
        6270        6032         26
        6270        6039         22
        6270        6149         20
        6270        6163          7
        6270        6189         24
        6270        6190         10
        6270        6191         22
        6270        6269         74
        6270        6270         18
        6270        6274         18
        6270        6283         53
        6270        6285         29
        6270        6293         82
        6270        6309         23
        6270        6312         17
        6270        6350         18
        6271         333         24
        6271        5020         18
        6271        5090         40
        6271        5136         19
        6271        5198         21
        6271        6041          8
        6271        6044         19
        6271        6045         23
        6271        6047         36
        6271        6052         24
        6271        6092         11
        6271        6101         63
        6271        6131         21
        6271        6136         18
        6271        6163         12
        6271        6169         26
        6271        6191         17
        6271        6216         46
        6271        6226         26
        6271        6258         13
        6271        6261         10
        6271        6262         21
        6271        6266         21
        6271        6274         52
        6271        6277         36
        6271        6282         43
        6271        6284          7
        6271        6292         77
        6271        6296         79
        6271        6360         19
        6271        6365         19
        6272        6049          8
        6272        6059          7
        6272        6212          7
        6272        6239          4
        6272        6261         11
        6272        6266          4
        6272        6270          8
        6272        6271         29
        6272        6288         34
        6272        6323         66
        6273        6033         20
        6273        6149        101
        6273        6182         20
        6273        6202         31
        6273        6225         21
        6273        6259         26
        6273        6273         21
        6273        6274         21
        6273        6282         20
        6273        6283         26
        6273        6293         33
        6273        6297         21
        6274        6303         23
        6275        5038         11
        6275        5197         32
        6275        5198         63
        6275        6057         15
        6275        6086         70
        6275        6096         58
        6275        6099         36
        6275        6101         21
        6275        6126         36
        6275        6130         10
        6275        6157         70
        6275        6163         58
        6275        6178         11
        6275        6205         24
        6275        6213         19
        6275        6236         15
        6275        6240         20
        6275        6261         39
        6275        6269         35
        6275        6272         17
        6275        6273         25
        6275        6277         39
        6275        6285         43
        6275        6293         19
        6275        6311         54
        6275        6325         54
        6275        6350         37
        6275        6363         54
        6276        6002         29
        6276        6093         20
        6276        6210         16
        6276        6214         71
        6276        6268         16
        6276        6275         71
        6277        6275         19
        6278        6078         65
        6278        6150         65
        6279        6188         36
        6279        6261         33
        6279        6262         95
